Index,Scene,Trajectory Name,File Path,Num Waypoints,X Start,X End,X Change,X Range,Y Start,Y End,Y Change,Y Range,Z Start,Z End,Z Change,Z Range,Euclidean Distance,Path Length,Requires Chassis,Chassis Movement Score
366,unknown,arc_left_push_016,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_016.json,120,1.0500,3.6471,2.5971,2.5971,0.0800,-0.9200,1.0000,1.0000,0.8600,0.7250,0.1350,0.1722,2.7862,2.9139,True,2.7830
367,unknown,tracking_zigzag_095,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_095.json,120,1.0500,3.8103,2.7603,2.7603,0.0800,0.4247,0.3447,0.8310,0.8600,0.9379,0.0779,0.1558,2.7828,3.2952,True,2.7817
368,unknown,dolly_push_in_030,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_030.json,120,1.0500,3.8235,2.7735,2.7735,0.0800,0.2853,0.2053,0.3353,0.8600,0.9174,0.0574,0.0692,2.7816,2.9222,True,2.7810
369,unknown,tracking_zigzag_074,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_074.json,120,1.0500,3.7818,2.7318,2.7318,0.0800,0.5748,0.4948,0.6989,0.8600,0.9809,0.1209,0.2417,2.7789,3.0222,True,2.7763
370,unknown,orbit_left_097,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_097.json,120,1.0500,3.7132,2.6632,2.6757,0.0800,-0.6802,0.7602,1.4203,0.8600,0.9971,0.1371,0.1968,2.7730,3.9068,True,2.7696
371,unknown,tracking_zigzag_049,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_049.json,120,1.0500,3.7095,2.6595,2.6595,0.0800,0.8522,0.7722,1.1059,0.8600,0.9152,0.0552,0.1104,2.7698,3.2299,True,2.7693
372,unknown,orbit_right_012,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_012.json,120,1.0500,3.7610,2.7110,2.7110,0.0800,0.6105,0.5305,0.5625,0.8600,0.7722,0.0878,0.1427,2.7638,3.4099,True,2.7624
373,unknown,orbit_right_013,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_013.json,120,1.0500,3.7391,2.6891,2.6892,0.0800,0.6726,0.5926,0.6692,0.8600,0.7620,0.0980,0.1750,2.7554,2.8681,True,2.7536
374,unknown,tracking_zigzag_013,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_013.json,120,1.0500,3.8003,2.7503,2.7503,0.0800,0.1549,0.0749,0.8916,0.8600,0.9877,0.1277,0.2555,2.7543,3.5453,True,2.7513
375,unknown,orbit_right_085,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_085.json,120,1.0500,3.7381,2.6881,2.6881,0.0800,0.6624,0.5824,0.7858,0.8600,1.0452,0.1852,0.2599,2.7567,3.1200,True,2.7505
376,unknown,tracking_zigzag_051,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_051.json,120,1.0500,3.7743,2.7243,2.7243,0.0800,-0.2691,0.3491,0.8166,0.8600,0.9551,0.0951,0.1901,2.7482,3.4244,True,2.7466
377,unknown,dolly_push_in_060,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_060.json,120,1.0500,3.7901,2.7401,2.7401,0.0800,-0.0839,0.1639,0.2309,0.8600,0.9343,0.0743,0.0825,2.7460,2.7838,True,2.7450
378,unknown,dolly_push_in_057,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_057.json,120,1.0500,3.7888,2.7388,2.7388,0.0800,0.0306,0.0494,0.2554,0.8600,0.9234,0.0634,0.0634,2.7400,2.9215,True,2.7393
379,unknown,dolly_push_in_034,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_034.json,120,1.0500,3.7823,2.7323,2.7323,0.0800,0.2711,0.1911,0.3022,0.8600,0.7757,0.0843,0.1221,2.7403,2.8449,True,2.7390
380,unknown,orbit_right_056,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_056.json,120,1.0500,3.6064,2.5564,2.5564,0.0800,1.0482,0.9682,1.7817,0.8600,0.8178,0.0422,0.2090,2.7340,5.1553,True,2.7336
381,unknown,orbit_right_050,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_050.json,120,1.0500,3.6229,2.5729,2.5729,0.0800,0.9958,0.9158,1.2774,0.8600,0.8584,0.0016,0.1633,2.7310,3.3789,True,2.7310
382,unknown,dolly_push_in_051,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_051.json,120,1.0500,3.7764,2.7264,2.7264,0.0800,0.1088,0.0288,0.1299,0.8600,0.9191,0.0591,0.1125,2.7272,2.7605,True,2.7265
383,unknown,orbit_right_079,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_079.json,120,1.0500,3.6662,2.6162,2.6247,0.0800,0.8298,0.7498,0.8636,0.8600,0.9990,0.1390,0.1902,2.7250,2.9485,True,2.7215
384,unknown,orbit_right_000,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_000.json,120,1.0500,3.7072,2.6572,2.6572,0.0800,0.6376,0.5576,0.6519,0.8600,0.9062,0.0462,0.2031,2.7155,3.0973,True,2.7151
385,unknown,orbit_right_066,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_066.json,120,1.0500,3.5863,2.5363,2.5363,0.0800,1.0381,0.9581,1.2034,0.8600,0.8663,0.0063,0.1799,2.7112,3.2451,True,2.7112
386,unknown,orbit_right_025,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_025.json,120,1.0500,3.6432,2.5932,2.5932,0.0800,0.8641,0.7841,0.7844,0.8600,0.8026,0.0574,0.2051,2.7098,2.8090,True,2.7092
387,unknown,tracking_zigzag_001,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_001.json,120,1.0500,3.7557,2.7057,2.7057,0.0800,0.2014,0.1214,0.5133,0.8600,0.9797,0.1197,0.2394,2.7110,3.0276,True,2.7084
388,unknown,orbit_left_081,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_081.json,120,1.0500,3.7314,2.6814,2.6814,0.0800,-0.2699,0.3499,0.8075,0.8600,0.6855,0.1745,0.2946,2.7098,3.6351,True,2.7042
389,unknown,dolly_push_in_014,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_014.json,120,1.0500,3.7521,2.7021,2.7023,0.0800,0.1771,0.0971,0.2856,0.8600,0.8885,0.0285,0.0364,2.7040,2.8034,True,2.7039
390,unknown,arc_left_push_076,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_076.json,120,1.0500,3.6948,2.6448,2.8482,0.0800,-0.4662,0.5462,0.5484,0.8600,0.9060,0.0460,0.0460,2.7010,3.2042,True,2.7006
391,unknown,arc_left_push_028,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_028.json,120,1.0500,3.7033,2.6533,2.8579,0.0800,-0.4023,0.4823,0.5006,0.8600,0.8999,0.0399,0.1317,2.6971,3.2693,True,2.6968
392,unknown,orbit_right_033,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_033.json,120,1.0500,3.6936,2.6436,2.6436,0.0800,0.6050,0.5250,0.8189,0.8600,0.9285,0.0685,0.1916,2.6961,3.1292,True,2.6952
393,unknown,arc_left_push_049,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_049.json,120,1.0500,3.5507,2.5007,2.6423,0.0800,-0.9200,1.0000,1.0000,0.8600,0.7007,0.1593,0.1669,2.6980,3.1651,True,2.6933
394,unknown,orbit_left_028,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_028.json,120,1.0500,3.6341,2.5841,2.5841,0.0800,-0.6696,0.7496,0.8673,0.8600,0.9171,0.0571,0.1878,2.6912,3.4096,True,2.6906
395,unknown,dolly_push_in_063,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_063.json,120,1.0500,3.7355,2.6855,2.6855,0.0800,0.1085,0.0285,0.1701,0.8600,0.9888,0.1288,0.1716,2.6888,2.7545,True,2.6857
396,unknown,orbit_right_046,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_046.json,120,1.0500,3.6481,2.5981,2.5981,0.0800,0.7592,0.6792,0.8727,0.8600,0.7867,0.0733,0.1379,2.6864,3.7015,True,2.6854
397,unknown,tracking_zigzag_021,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_021.json,120,1.0500,3.7200,2.6700,2.6700,0.0800,0.3417,0.2617,0.6462,0.8600,1.0112,0.1512,0.3023,2.6870,3.0957,True,2.6828
398,unknown,dolly_push_in_048,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_048.json,120,1.0500,3.7210,2.6710,2.6710,0.0800,0.2434,0.1634,0.1634,0.8600,0.7253,0.1347,0.1454,2.6794,2.7470,True,2.6760
399,scene_2,round_traj_10,trajectoryToLearn\world_json\scene_2\round_traj_10.json,300,1.0147,3.6898,2.6751,4.5000,1.0800,1.0800,0.0000,2.0000,0.8600,0.8600,0.0000,0.4000,2.6751,9.9565,True,2.6751
400,unknown,arc_left_push_006,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_006.json,120,1.0500,3.6929,2.6429,2.8272,0.0800,-0.3268,0.4068,0.5959,0.8600,0.6640,0.1960,0.2526,2.6812,3.2924,True,2.6740
401,unknown,dolly_push_in_072,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_072.json,120,1.0500,3.7193,2.6693,2.6718,0.0800,0.0216,0.0584,0.1902,0.8600,0.8663,0.0063,0.0902,2.6699,2.7810,True,2.6699
402,unknown,orbit_right_039,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_039.json,120,1.0500,3.5250,2.4750,2.4750,0.0800,1.0800,1.0000,1.8135,0.8600,0.8366,0.0234,0.2208,2.6695,4.9450,True,2.6694
403,unknown,tracking_zigzag_053,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_053.json,120,1.0500,3.7187,2.6687,2.6687,0.0800,0.1231,0.0431,0.3850,0.8600,0.9445,0.0845,0.1689,2.6704,2.8953,True,2.6690
404,unknown,tracking_zigzag_023,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_023.json,120,1.0500,3.6938,2.6438,2.6438,0.0800,0.3230,0.2430,0.4861,0.8600,1.0120,0.1520,0.3039,2.6592,2.9215,True,2.6549
405,unknown,tracking_zigzag_038,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_038.json,120,1.0500,3.6843,2.6343,2.6343,0.0800,0.3715,0.2915,0.4318,0.8600,0.9125,0.0525,0.1049,2.6509,2.7690,True,2.6504
406,unknown,tracking_zigzag_094,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_094.json,120,1.0500,3.6433,2.5933,2.5933,0.0800,0.6053,0.5253,0.9557,0.8600,0.9271,0.0671,0.1342,2.6468,3.1071,True,2.6459
407,unknown,orbit_right_009,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_009.json,120,1.0500,3.5012,2.4512,2.4512,0.0800,1.0733,0.9933,1.5583,0.8600,0.7899,0.0701,0.1674,2.6457,3.7524,True,2.6448
408,unknown,orbit_right_072,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_072.json,120,1.0500,3.6354,2.5854,2.5854,0.0800,0.6325,0.5525,0.9140,0.8600,0.8991,0.0391,0.1648,2.6441,3.2202,True,2.6438
409,unknown,tracking_zigzag_083,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_083.json,120,1.0500,3.5814,2.5314,2.5314,0.0800,0.8329,0.7529,1.0402,0.8600,0.9904,0.1304,0.2607,2.6442,3.0273,True,2.6410
410,unknown,orbit_right_069,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_069.json,120,1.0500,3.6255,2.5755,2.5773,0.0800,0.6454,0.5654,0.5660,0.8600,0.9304,0.0704,0.2431,2.6378,2.8568,True,2.6369
411,unknown,dolly_push_in_085,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_085.json,120,1.0500,3.6863,2.6363,2.6363,0.0800,0.1017,0.0217,0.1572,0.8600,0.8743,0.0143,0.0395,2.6365,2.6953,True,2.6364
412,unknown,tracking_zigzag_086,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_086.json,120,1.0500,3.6814,2.6314,2.6314,0.0800,0.1441,0.0641,0.8093,0.8600,0.9307,0.0707,0.1414,2.6331,3.3150,True,2.6322
413,unknown,tracking_zigzag_065,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_065.json,120,1.0500,3.6801,2.6301,2.6301,0.0800,0.0090,0.0710,0.4409,0.8600,0.9110,0.0510,0.1021,2.6316,2.9761,True,2.6311
414,unknown,arc_left_push_020,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_020.json,120,1.0500,3.6678,2.6178,2.8949,0.0800,-0.1729,0.2529,0.3680,0.8600,0.7277,0.1323,0.1323,2.6333,3.3212,True,2.6300
415,unknown,orbit_left_076,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_076.json,120,1.0500,3.6144,2.5644,2.5672,0.0800,-0.4944,0.5744,0.6960,0.8600,0.8778,0.0178,0.1328,2.6280,2.8006,True,2.6280
416,unknown,dolly_push_in_007,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_007.json,120,1.0500,3.6777,2.6277,2.6277,0.0800,0.1108,0.0308,0.2784,0.8600,0.8390,0.0210,0.0586,2.6280,2.7343,True,2.6279
417,unknown,tracking_zigzag_015,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_015.json,120,1.0500,3.6569,2.6069,2.6069,0.0800,0.3914,0.3114,0.4935,0.8600,0.9383,0.0783,0.1567,2.6266,2.7677,True,2.6255
418,unknown,dolly_push_in_018,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_018.json,120,1.0500,3.6640,2.6140,2.6194,0.0800,0.0259,0.0541,0.1503,0.8600,0.7424,0.1176,0.1367,2.6172,2.6622,True,2.6146
419,unknown,orbit_right_016,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_016.json,120,1.0500,3.5512,2.5012,2.5012,0.0800,0.8161,0.7361,0.7366,0.8600,0.8868,0.0268,0.1512,2.6075,2.8190,True,2.6073
420,unknown,tracking_zigzag_063,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_063.json,120,1.0500,3.6408,2.5908,2.5908,0.0800,-0.1311,0.2111,0.8854,0.8600,0.9132,0.0532,0.1064,2.5999,3.5383,True,2.5994
421,unknown,arc_left_push_034,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_034.json,120,1.0500,3.4921,2.4421,2.4421,0.0800,-0.8100,0.8900,1.0000,0.8600,0.7997,0.0603,0.1186,2.5999,2.7943,True,2.5992
422,unknown,dolly_push_in_050,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_050.json,120,1.0500,3.6405,2.5905,2.5942,0.0800,-0.1304,0.2104,0.2921,0.8600,0.7453,0.1147,0.1282,2.6015,2.6950,True,2.5990
423,unknown,arc_left_push_045,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_045.json,120,1.0500,3.5478,2.4978,2.5059,0.0800,-0.6131,0.6931,0.7541,0.8600,0.9978,0.1378,0.1451,2.5959,2.7629,True,2.5922
424,unknown,orbit_right_035,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_035.json,120,1.0500,3.5271,2.4771,2.4771,0.0800,0.8321,0.7521,0.7697,0.8600,0.6565,0.2035,0.3102,2.5967,2.8389,True,2.5887
425,unknown,orbit_right_089,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_089.json,120,1.0500,3.5782,2.5282,2.5282,0.0800,0.6285,0.5485,0.6340,0.8600,0.8625,0.0025,0.1956,2.5870,2.7995,True,2.5870
426,unknown,orbit_left_017,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_017.json,120,1.0500,3.4556,2.4056,2.4056,0.0800,-0.8585,0.9385,1.2477,0.8600,0.6669,0.1931,0.2400,2.5894,3.2949,True,2.5822
427,unknown,orbit_left_044,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_044.json,120,1.0500,3.4451,2.3951,2.3951,0.0800,-0.8838,0.9638,1.5089,0.8600,0.7420,0.1180,0.1939,2.5844,3.7610,True,2.5817
428,unknown,orbit_left_009,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_009.json,120,1.0500,3.5231,2.4731,2.4731,0.0800,-0.6333,0.7133,1.1709,0.8600,1.0640,0.2040,0.2169,2.5820,3.5350,True,2.5739
429,unknown,orbit_left_095,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_095.json,120,1.0500,3.4984,2.4484,2.4484,0.0800,-0.7068,0.7868,0.8436,0.8600,0.9270,0.0670,0.1088,2.5726,2.7896,True,2.5718
430,unknown,orbit_left_067,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_067.json,120,1.0500,3.4311,2.3811,2.3988,0.0800,-0.8768,0.9568,1.5836,0.8600,0.6469,0.2131,0.2287,2.5750,3.6711,True,2.5662
431,unknown,tracking_zigzag_045,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_045.json,120,1.0500,3.6003,2.5503,2.5503,0.0800,-0.1930,0.2730,0.8273,0.8600,1.0145,0.1545,0.3090,2.5695,3.4010,True,2.5648
432,unknown,orbit_left_075,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_075.json,120,1.0500,3.5818,2.5318,2.5325,0.0800,-0.3261,0.4061,0.4807,0.8600,0.8143,0.0457,0.1160,2.5645,2.7088,True,2.5641
433,unknown,orbit_right_026,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_026.json,120,1.0500,3.5801,2.5301,2.5390,0.0800,0.4925,0.4125,0.4921,0.8600,0.9022,0.0422,0.1259,2.5638,2.6666,True,2.5635
434,unknown,tracking_zigzag_054,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_054.json,120,1.0500,3.5459,2.4959,2.4959,0.0800,0.6518,0.5718,0.8245,0.8600,0.9487,0.0887,0.1774,2.5621,2.8887,True,2.5605
435,unknown,dolly_push_in_001,trajectoryToLearn\world_json\cinematic_db\dolly_push_in\dolly_push_in_001.json,120,1.0500,3.6022,2.5522,2.5522,0.0800,-0.1246,0.2046,0.2469,0.8600,0.9185,0.0585,0.0585,2.5610,2.6071,True,2.5604
436,unknown,arc_left_push_046,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_046.json,120,1.0500,3.4957,2.4457,2.4469,0.0800,-0.6727,0.7527,0.7669,0.8600,0.9240,0.0640,0.0892,2.5597,2.6186,True,2.5589
437,unknown,tracking_zigzag_072,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_072.json,120,1.0500,3.5468,2.4968,2.4968,0.0800,0.6300,0.5500,0.7485,0.8600,0.9454,0.0854,0.1708,2.5581,2.7722,True,2.5567
438,unknown,tracking_zigzag_099,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_099.json,120,1.0500,3.5739,2.5239,2.5239,0.0800,0.4608,0.3808,0.7088,0.8600,0.9127,0.0527,0.1054,2.5530,2.9099,True,2.5525
439,unknown,tracking_zigzag_025,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_025.json,120,1.0500,3.4569,2.4069,2.4069,0.0800,0.8979,0.8179,1.1490,0.8600,0.9485,0.0885,0.1770,2.5436,3.0398,True,2.5421
440,unknown,orbit_left_015,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_015.json,120,1.0500,3.4628,2.4128,2.4132,0.0800,-0.7196,0.7996,0.8053,0.8600,0.8274,0.0326,0.0891,2.5421,2.6695,True,2.5419
441,unknown,orbit_left_082,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_082.json,120,1.0500,3.5275,2.4775,2.5362,0.0800,-0.4814,0.5614,0.9090,0.8600,0.8636,0.0036,0.1401,2.5403,4.0267,True,2.5403
442,unknown,tracking_zigzag_048,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_048.json,120,1.0500,3.5900,2.5400,2.5400,0.0800,0.1109,0.0309,0.5826,0.8600,0.9899,0.1299,0.2598,2.5435,3.0012,True,2.5402
443,unknown,orbit_left_006,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_006.json,120,1.0500,3.5163,2.4663,2.4687,0.0800,-0.5240,0.6040,0.6668,0.8600,0.8271,0.0329,0.0701,2.5394,2.6589,True,2.5392
444,unknown,orbit_right_071,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_071.json,120,1.0500,3.5263,2.4763,2.4835,0.0800,0.6341,0.5541,0.7596,0.8600,0.8194,0.0406,0.1277,2.5379,3.6151,True,2.5376
445,unknown,tracking_zigzag_077,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_077.json,120,1.0500,3.4721,2.4221,2.4221,0.0800,0.8359,0.7559,1.1411,0.8600,1.0172,0.1572,0.3145,2.5422,3.1586,True,2.5373
446,unknown,orbit_right_098,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_098.json,120,1.0500,3.4628,2.4128,2.4128,0.0800,0.8572,0.7772,0.7810,0.8600,1.0316,0.1716,0.2034,2.5407,2.6438,True,2.5349
447,unknown,orbit_right_037,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_037.json,120,1.0500,3.5499,2.4999,2.5003,0.0800,0.4560,0.3760,0.4637,0.8600,0.9228,0.0628,0.1964,2.5288,3.0539,True,2.5280
448,unknown,orbit_right_042,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_042.json,120,1.0500,3.5135,2.4635,2.4635,0.0800,0.6460,0.5660,1.1310,0.8600,0.8402,0.0198,0.2141,2.5277,3.7450,True,2.5277
449,unknown,arc_left_push_001,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_001.json,120,1.0500,3.3703,2.3203,2.3352,0.0800,-0.9200,1.0000,1.0000,0.8600,0.9155,0.0555,0.0668,2.5272,2.7467,True,2.5266
450,unknown,orbit_left_036,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_036.json,120,1.0500,3.5360,2.4860,2.4860,0.0800,-0.3713,0.4513,0.7281,0.8600,1.0406,0.1806,0.2474,2.5331,2.9617,True,2.5266
451,unknown,tracking_zigzag_046,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_046.json,120,1.0500,3.5716,2.5216,2.5216,0.0800,0.2000,0.1200,0.4123,0.8600,0.9447,0.0847,0.1695,2.5259,2.7511,True,2.5244
452,unknown,tracking_zigzag_010,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_010.json,120,1.0500,3.5461,2.4961,2.4961,0.0800,0.3858,0.3058,0.4908,0.8600,0.9505,0.0905,0.1810,2.5164,2.7084,True,2.5148
453,unknown,arc_left_push_035,trajectoryToLearn\world_json\cinematic_db\arc_left_push\arc_left_push_035.json,120,1.0500,3.4098,2.3598,2.3598,0.0800,-0.7844,0.8644,0.8644,0.8600,0.9156,0.0556,0.0976,2.5137,2.6474,True,2.5131
454,unknown,orbit_right_054,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_054.json,120,1.0500,3.4787,2.4287,2.4395,0.0800,0.6807,0.6007,1.0922,0.8600,1.0536,0.1936,0.2608,2.5094,3.6835,True,2.5019
455,unknown,orbit_left_038,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_038.json,120,1.0500,3.4706,2.4206,2.4206,0.0800,-0.5253,0.6053,0.8087,0.8600,0.9164,0.0564,0.1544,2.4958,2.8913,True,2.4952
456,unknown,tracking_zigzag_034,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_034.json,120,1.0500,3.5260,2.4760,2.4760,0.0800,0.3546,0.2746,0.6577,0.8600,1.0057,0.1457,0.2915,2.4954,2.8802,True,2.4912
457,unknown,orbit_right_036,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_036.json,120,1.0500,3.5230,2.4730,2.4773,0.0800,0.3481,0.2681,0.4685,0.8600,0.9417,0.0817,0.1723,2.4888,2.9873,True,2.4875
458,unknown,tracking_zigzag_066,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_066.json,120,1.0500,3.4799,2.4299,2.4299,0.0800,0.5911,0.5111,0.9658,0.8600,0.9329,0.0729,0.1458,2.4841,2.9916,True,2.4831
459,unknown,tracking_zigzag_098,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_098.json,120,1.0500,3.4962,2.4462,2.4462,0.0800,0.4720,0.3920,0.5498,0.8600,1.0197,0.1597,0.3194,2.4825,2.6946,True,2.4774
460,unknown,orbit_right_014,trajectoryToLearn\world_json\cinematic_db\orbit_right\orbit_right_014.json,120,1.0500,3.4581,2.4081,2.4081,0.0800,0.6394,0.5594,0.6101,0.8600,0.7058,0.1542,0.3071,2.4770,3.0201,True,2.4722
461,unknown,orbit_left_016,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_016.json,120,1.0500,3.4793,2.4293,2.4306,0.0800,-0.3640,0.4440,0.4972,0.8600,0.9592,0.0992,0.2930,2.4715,2.6647,True,2.4695
462,unknown,orbit_left_086,trajectoryToLearn\world_json\cinematic_db\orbit_left\orbit_left_086.json,120,1.0500,3.4337,2.3837,2.3867,0.0800,-0.5564,0.6364,0.6673,0.8600,0.7377,0.1223,0.2402,2.4702,2.7235,True,2.4672
463,unknown,tracking_zigzag_084,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_084.json,120,1.0500,3.4777,2.4277,2.4277,0.0800,-0.2858,0.3658,1.0829,0.8600,0.9776,0.1176,0.2352,2.4579,3.6275,True,2.4551
464,unknown,tracking_zigzag_073,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_073.json,120,1.0500,3.4725,2.4225,2.4225,0.0800,-0.0493,0.1293,0.9412,0.8600,0.9781,0.1181,0.2363,2.4288,3.4945,True,2.4260
465,unknown,tracking_zigzag_020,trajectoryToLearn\world_json\cinematic_db\tracking_zigzag\tracking_zigzag_020.json,120,1.0500,3.4636,2.4136,2.4136,0.0800,0.2787,0.1987,0.4229,0.8600,1.0137,0.1537,0.3074,2.4267,2.6428,True,2.4218
